x,y,z
-256,32,-960
-272,32,-976
-272,32,-976
-272,32,-976
-272,32,-976
-272,32,-976
-272,16,-976
-256,16,-976
-256,16,-976
-256,16,-960
-256,16,-960
-256,16,-960
-256,16,-960
-256,16,-960
-256,16,-960
-272,16,-976
-272,16,-976
-272,16,-976
-272,16,-976
-256,32,-976
-256,16,-976
-256,16,-976
-256,16,-960
-256,16,-960
-256,16,-960
-256,16,-960
-256,16,-960
-256,16,-960
-256,16,-960
-272,32,-960
-272,32,-960
-272,32,-960
-272,16,-992
-272,16,-992
-272,16,-992
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-960
-256,16,-960
-256,16,-960
-256,16,-960
-256,16,-976
-256,16,-976
-256,16,-976
-272,16,-976
-272,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,32,-976
-256,32,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-272,16,-976
-272,16,-976
-256,16,-960
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-960
-256,16,-960
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-960
-256,16,-960
-256,32,-976
-272,32,-976
-272,32,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-960
-256,16,-960
-256,16,-976
-256,16,-976
-256,32,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,0,-976
-256,16,-976
-256,16,-976
-256,16,-976
-256,16,-976
